source,target,edge_type
1401111000,1402709000,proximity
1402702000,1402709000,proximity
1402709000,1404407000,proximity
1402709000,1404410000,proximity
1402709000,1404409000,proximity
1402709000,1404405000,proximity
1402709000,1404408000,proximity
1402709000,1403215000,proximity
1402709000,1403214000,proximity
604511000,704622000,proximity
604511000,704612000,proximity
604511000,704613000,proximity
604511000,604514000,proximity
604511000,604519000,proximity
604511000,604517000,proximity
604511000,604521000,proximity
604511000,604516000,proximity
604511000,604525000,proximity
604511000,604530000,proximity
604511000,607903000,proximity
604511000,704624000,proximity
604511000,604524000,proximity
604511000,607905000,proximity
604511000,604522000,proximity
604511000,604520000,proximity
604511000,607904000,proximity
604512000,704614000,proximity
604512000,604513000,proximity
806403000,806411000,proximity
806403000,806415000,proximity
806403000,806410000,proximity
806403000,806413000,proximity
806403000,806408000,proximity
806403000,806406000,proximity
806403000,806409000,proximity
806403000,806414000,proximity
806403000,806418000,proximity
806403000,806412000,proximity
806403000,1608504000,proximity
806403000,1608507000,proximity
803734000,806403000,proximity
803721000,806403000,proximity
806403000,806405000,proximity
806403000,806404000,proximity
806403000,806417000,proximity
806403000,806416000,proximity
803731000,806403000,proximity
803724000,806403000,proximity
806404000,806419000,proximity
806404000,806411000,proximity
806404000,806415000,proximity
806404000,806410000,proximity
806404000,806413000,proximity
806404000,806408000,proximity
806404000,806406000,proximity
806404000,806409000,proximity
806404000,806414000,proximity
806404000,806418000,proximity
806404000,806412000,proximity
806404000,1608504000,proximity
806404000,1608507000,proximity
806404000,1608505000,proximity
803734000,806404000,proximity
806404000,806405000,proximity
806404000,806417000,proximity
806404000,806416000,proximity
803731000,806404000,proximity
1401107000,1402702000,proximity
1402702000,1402710000,proximity
1401109000,1402702000,proximity
102931000,1402702000,proximity
102932000,1402702000,proximity
102929000,1402702000,proximity
102915000,1402702000,proximity
205013000,1402702000,proximity
205014000,1402702000,proximity
1402702000,1402705000,proximity
1402702000,1402703000,proximity
1402702000,1402704000,proximity
1402702000,1402706000,proximity
1401111000,1402702000,proximity
1402702000,1404407000,proximity
1402702000,1404410000,proximity
1402702000,1404409000,proximity
1400126000,1402702000,proximity
1402702000,1404405000,proximity
1402702000,1404408000,proximity
1402702000,1403215000,proximity
307105000,307112000,proximity
307105000,307111000,proximity
307105000,307110000,proximity
306918000,307105000,proximity
307105000,307108000,proximity
307105000,307106000,proximity
306908000,307105000,proximity
306913000,307105000,proximity
105527000,307105000,proximity
307105000,307113000,proximity
401010000,401034000,proximity
401010000,402118000,proximity
401010000,1705211000,proximity
401010000,401033000,proximity
401010000,401016000,proximity
401010000,401024000,proximity
401010000,401027000,proximity
401010000,401015000,proximity
401010000,401032000,proximity
401010000,401021000,proximity
401010000,401026000,proximity
401010000,401020000,proximity
401010000,401022000,proximity
401010000,405641000,proximity
401010000,401023000,proximity
401010000,405645000,proximity
401010000,405648000,proximity
401010000,401014000,proximity
401010000,401018000,proximity
401010000,401017000,proximity
401010000,403424000,proximity
401010000,401029000,proximity
401010000,401012000,proximity
401010000,401025000,proximity
401010000,401011000,proximity
401010000,401030000,proximity
401010000,402119000,proximity
401010000,402114000,proximity
401010000,403423000,proximity
401010000,403417000,proximity
401010000,403410000,proximity
401010000,403411000,proximity
401010000,403430000,proximity
600406000,600617000,proximity
600406000,601906000,proximity
600406000,600409000,proximity
600406000,600410000,proximity
600406000,600615000,proximity
600406000,600413000,proximity
600406000,600415000,proximity
600406000,600408000,proximity
600406000,600407000,proximity
600406000,600411000,proximity
600406000,600416000,proximity
600406000,600417000,proximity
600406000,600611000,proximity
600406000,600414000,proximity
600406000,1705915000,proximity
600406000,600610000,proximity
600406000,600412000,proximity
600406000,1705914000,proximity
600607000,603021000,proximity
603021000,603040000,proximity
603021000,603030000,proximity
603021000,603045000,proximity
603021000,603034000,proximity
600613000,603021000,proximity
603021000,607903000,proximity
603021000,607905000,proximity
603021000,607902000,proximity
603021000,631000000,proximity
603021000,603036000,proximity
600616000,603021000,proximity
603021000,603041000,proximity
603021000,603046000,proximity
603021000,603028000,proximity
600614000,603021000,proximity
603021000,603026000,proximity
603021000,603043000,proximity
603021000,603047000,proximity
603021000,603032000,proximity
603021000,603037000,proximity
603021000,603031000,proximity
600612000,603021000,proximity
603021000,603029000,proximity
603021000,603023000,proximity
600618000,603021000,proximity
603021000,603025000,proximity
600609000,603021000,proximity
201515000,203133000,proximity
201515000,201519000,proximity
201515000,203136000,proximity
201515000,203134000,proximity
201515000,1403211000,proximity
201515000,1403209000,proximity
201515000,201529000,proximity
201515000,201527000,proximity
201515000,201528000,proximity
201515000,201520000,proximity
201515000,201526000,proximity
201515000,201521000,proximity
201515000,201517000,proximity
201515000,201516000,proximity
203114000,203116000,proximity
203114000,203120000,proximity
203114000,203125000,proximity
203114000,203130000,proximity
203114000,203131000,proximity
203114000,203121000,proximity
203114000,203137000,proximity
203114000,203117000,proximity
203114000,203133000,proximity
203114000,203126000,proximity
203114000,203123000,proximity
203114000,203119000,proximity
203114000,203122000,proximity
203114000,203136000,proximity
203114000,203134000,proximity
1030900000,1903618000,proximity
1030900000,1903622000,proximity
1030900000,1903626000,proximity
1030900000,1903627000,proximity
1030900000,1903629000,proximity
1030900000,1903619000,proximity
1030900000,1903616000,proximity
1030900000,1903621000,proximity
1030900000,1903613000,proximity
1003514000,1030900000,proximity
1003521000,1030900000,proximity
1030900000,1903617000,proximity
1030900000,1903625000,proximity
1003516000,1030900000,proximity
1030900000,1903610000,proximity
1003523000,1030900000,proximity
1003517000,1030900000,proximity
1003513000,1030900000,proximity
1003520000,1030900000,proximity
1003510000,1030900000,proximity
1030900000,1903634000,proximity
1001320000,1030900000,proximity
1030900000,1903638000,proximity
1001311000,1030900000,proximity
1004321000,1030900000,proximity
1003512000,1030900000,proximity
1003507000,1030900000,proximity
1004316000,1030900000,proximity
1004318000,1030900000,proximity
1004320000,1030900000,proximity
1004310000,1030900000,proximity
1004315000,1030900000,proximity
1004314000,1030900000,proximity
604513000,704614000,proximity
604513000,704615000,proximity
604513000,704622000,proximity
604513000,704612000,proximity
603030000,631000000,proximity
603045000,631000000,proximity
603034000,631000000,proximity
604525000,631000000,proximity
604530000,631000000,proximity
607903000,631000000,proximity
607905000,631000000,proximity
604522000,631000000,proximity
607904000,631000000,proximity
607902000,631000000,proximity
603036000,631000000,proximity
603041000,631000000,proximity
603046000,631000000,proximity
603028000,631000000,proximity
600614000,631000000,proximity
603026000,631000000,proximity
603043000,631000000,proximity
603047000,631000000,proximity
603032000,631000000,proximity
603037000,631000000,proximity
603031000,631000000,proximity
603039000,631000000,proximity
603029000,631000000,proximity
603023000,631000000,proximity
603025000,631000000,proximity
908304000,908310000,proximity
908304000,908314000,proximity
908304000,908307000,proximity
908304000,908311000,proximity
908304000,908308000,proximity
908304000,908313000,proximity
908304000,908305000,proximity
907338000,908304000,proximity
907341000,908304000,proximity
907317000,908304000,proximity
907313000,908304000,proximity
907324000,908304000,proximity
907311000,908304000,proximity
907344000,908304000,proximity
907333000,908304000,proximity
908304000,908309000,proximity
908304000,908306000,proximity
907221000,908304000,proximity
1001305000,1001311000,proximity
1001305000,1004324000,proximity
1001305000,1001310000,proximity
1001305000,1001319000,proximity
1001305000,1001314000,proximity
1001305000,1001313000,proximity
1001305000,1600309000,proximity
1001305000,1004326000,proximity
1001305000,1004311000,proximity
401034000,402109000,proximity
401019000,402109000,proximity
402109000,402112000,proximity
300807000,402109000,proximity
402109000,402110000,proximity
402109000,402118000,proximity
402109000,402122000,proximity
402109000,402115000,proximity
402109000,402120000,proximity
402109000,402113000,proximity
402109000,402121000,proximity
300806000,402109000,proximity
300810000,402109000,proximity
301414000,402109000,proximity
301411000,402109000,proximity
301416000,402109000,proximity
301423000,402109000,proximity
401018000,402109000,proximity
401017000,402109000,proximity
401012000,402109000,proximity
401025000,402109000,proximity
401011000,402109000,proximity
401030000,402109000,proximity
402109000,402119000,proximity
402109000,402114000,proximity
402109000,403422000,proximity
402109000,403411000,proximity
402109000,403430000,proximity
402109000,405807000,proximity
402109000,405810000,proximity
402109000,1381500000,proximity
402109000,405809000,proximity
402109000,1381701000,proximity
402109000,402117000,proximity
402109000,402116000,proximity
402109000,402111000,proximity
402109000,1381100000,proximity
402109000,405813000,proximity
402109000,405814000,proximity
402109000,1381300000,proximity
402109000,405811000,proximity
701224000,701227000,proximity
701224000,701231000,proximity
701224000,701246000,proximity
701224000,701228000,proximity
701224000,701229000,proximity
701224000,701242000,proximity
701224000,701241000,proximity
701224000,701239000,proximity
701224000,701247000,proximity
701224000,701225000,proximity
701224000,701240000,proximity
701224000,701234000,proximity
701224000,701232000,proximity
701224000,701230000,proximity
701224000,701237000,proximity
701224000,701245000,proximity
701224000,701236000,proximity
701224000,701238000,proximity
701224000,701244000,proximity
701224000,701243000,proximity
701224000,702232000,proximity
